날짜,종목코드,외국인순매수,기관순매수,개인순매수
2025-11-06,357780,7010624500,-8133603750,1083870750
2025-11-06,373220,-5087459000,32281995000,-12109014250
2025-11-06,375500,1169791975,-1905619625,836262750
2025-11-06,402340,9724679750,-7850509750,-2703977250
2025-11-06,450080,3987776650,5964981850,-9971820100
2025-11-06,456040,161755700,62531500,-218516000
2025-11-07,000100,-6426462300,3045049800,4136911200
2025-11-07,000150,2389313000,-23207645500,20968381000
2025-11-07,000270,-5434634200,3814524750,1190303350
2025-11-07,000660,-318758038000,2872660500,293593591000
2025-11-07,000720,-15422972050,1122086850,14856951300
2025-11-07,000810,5411744250,-3875822750,-1240542500
2025-11-07,000990,-2770380600,706873300,1982344650
2025-11-07,001450,-572280375,1154659750,-454459325
2025-11-07,002380,732093500,-716928250,103313750
2025-11-07,002790,912113750,1106355350,-1994729200
2025-11-07,003550,-7824437850,559809150,7786855050
2025-11-07,003670,5999281000,242276250,-6297844250
2025-11-07,004020,-63118100,-1352677375,1435070175
2025-11-07,004170,-984234900,5418942150,-4285241350
2025-11-07,004990,-279780450,388376200,-115146800
2025-11-07,005380,2434310250,8327950750,-5907090000
2025-11-07,005387,-6902418300,-962322850,7264372650
2025-11-07,005490,-8467557000,-1575601500,9933588500
2025-11-07,005830,-3997431500,5852197750,-1650129650
2025-11-07,005930,256575904950,-181062599650,-66392164650
2025-11-07,005935,23411413900,30060957750,-56305155000
2025-11-07,006280,-6973840650,-679437500,7584923200
2025-11-07,006400,25952170750,1275903250,-21503911000
2025-11-07,006800,4429449300,4651282875,3138967975
2025-11-07,007070,5172556570,5027724875,-10289790735
2025-11-07,008770,-3501157075,-5352849025,8771226500
2025-11-07,008930,-733131650,-7423500,711545900
2025-11-07,009150,19727908250,-11848946500,-7752111000
2025-11-07,009830,-5345200775,-11800015425,17212319650
2025-11-07,010130,-3280675000,3225632500,-161315500
2025-11-07,010140,-29155171850,-6555136225,34766371200
2025-11-07,010950,3095373000,726800800,-3581781500
2025-11-07,011070,16521233250,3917185500,-19331344750
2025-11-07,011170,-1021508250,-1676354350,2671728600
2025-11-07,011200,-1580771280,-1186151535,2650848595
2025-11-07,012330,-1487722750,-663725250,2365934000
2025-11-07,012450,-47939154500,-18984309500,63773293000
2025-11-07,015760,-49539095600,-10964043650,53550546300
2025-11-07,017670,6688580200,-3658633850,-3819412250
2025-11-07,018260,-671686400,2372429150,-2819432650
2025-11-07,021240,-6790704700,4994308750,1675830050
2025-11-07,024110,-6557356790,249222530,4386857200
2025-11-07,028260,4116019500,-1985100750,-1659663000
2025-11-07,029780,360036900,155400400,-487759400
2025-11-07,030200,-62687750,-2624509925,2846582900
2025-11-07,032830,-7255064200,3729562000,3541428100
2025-11-07,033780,6021789800,2586001650,-8253337950
2025-11-07,034730,-7634031250,11784255250,-4202722000
2025-11-07,035420,38838809750,15661312000,-56254034500
2025-11-07,035720,34634597150,78978620000,-110407244800
2025-11-07,036570,-8158413750,809473250,7013692500
2025-11-07,042660,-11867140750,19142106200,-10064174300
2025-11-07,047050,2820429500,-3253995850,201657200
2025-11-07,047810,-7870754050,9551027300,-1637729650
2025-11-07,051900,1985878000,226577000,-2258620500
2025-11-07,051910,2741472750,1019177250,-3573437750
2025-11-07,052690,43091400,331990100,-653138900
2025-11-07,055550,-29955110600,15607124750,14747227050
2025-11-07,058470,5831577300,-1800561450,-3615867200
2025-11-07,064350,-26516968300,-18202962100,44180561450
2025-11-07,066570,-23371460100,-5288990950,29201905200
2025-11-07,068270,-14671113050,9206477500,4465195550
2025-11-07,069960,-484153200,8935335600,-8388244200
2025-11-07,071050,3721047500,-9686028400,5538573100
2025-11-07,078930,5125184550,253360675,-4967580175
2025-11-07,086790,-30492670950,32398842300,-862106600
2025-11-07,088350,-2169868831,-151455091,2279308167
2025-11-07,090430,44382103600,27825477450,-71297795750
2025-11-07,093370,-182043600,1102713140,-971271465
2025-11-07,096770,4217928050,-15518941350,9858592300
2025-11-07,097950,-2894403250,385130250,2487915500
2025-11-07,105560,-57755577500,37577339000,18994398900
2025-11-07,111770,-811505950,181068350,646919650
2025-11-07,120110,-1218471300,-150504900,1343152350
2025-11-07,128940,11548585500,2910875500,-14322490000
2025-11-07,138040,-6595776750,4201734900,2471846950
2025-11-07,139480,-905836700,-320113800,1273615200
2025-11-07,161390,-2122959875,8256729425,-5958329500
2025-11-07,185750,-256985300,-115255000,363325900
2025-11-07,214370,-57181350,832708700,-716465950
2025-11-07,241560,2348369200,-2423285650,250436350
2025-11-07,251270,-4267351300,-10281469900,14065925000
2025-11-07,259960,727768000,-1748242250,929109750
2025-11-07,267250,-3820866250,1470426500,2264221250
2025-11-07,267260,-10050649000,-32452901500,41331545500
2025-11-07,271560,-788041600,6388294250,-5559978150
2025-11-07,272210,-3304193150,-1510837400,5122050300
2025-11-07,316140,-22959378900,-4901893950,27537934700
2025-11-07,323410,-5265665500,-1943348125,6975571400
2025-11-07,326030,15652923650,-7080145250,-8357868800
2025-11-07,329180,-7690705000,-11691594750,17191069250
2025-11-07,347860,-322158663,0,322159323
2025-11-07,357780,2719441750,-3558046000,606554250
2025-11-07,373220,-8534164000,4182320250,9474380000
2025-11-07,375500,1207943950,-2603396900,1431749100
2025-11-07,402340,10822159250,6052396750,-16818950000
2025-11-07,450080,-6041325800,-1132636300,7346864700
2025-11-07,456040,-1498177250,170460000,1301617250
2025-11-10,000100,-10948530150,-2755490500,13559233900
2025-11-10,000150,8557836000,12751036000,-20885150000
2025-11-10,000270,1103461550,17435588900,-18677621000
2025-11-10,000660,-186545928000,446062153000,-262656782500
2025-11-10,000720,4200538950,2187908750,-6094819000
2025-11-10,000810,-9048188500,10190839000,-1209693500
2025-11-10,000990,19155661800,1965676100,-20847088250
2025-11-10,001450,-949217850,3653190875,-2708725350
2025-11-10,002380,679159000,5466892000,-6120934000
2025-11-10,002790,-725711275,2350057200,-1440147925
2025-11-10,003550,-9338626000,13035421050,-3547111550
2025-11-10,003670,2517726850,976310500,-3268214100
2025-11-10,004020,1937697050,191269375,-2223978925
2025-11-10,004170,8169599800,2331219550,-10455454150
2025-11-10,004990,3257532650,1036754250,-4446289775
2025-11-10,005380,20812061250,11901946750,-35744804000
2025-11-10,005387,-3654639300,-170938550,3874651850
2025-11-10,005490,9487664000,471829000,-9656692750
2025-11-10,005830,-10203620400,11205674250,-966932550
2025-11-10,005930,72448937850,112870711150,-192828963100
2025-11-10,005935,-11040120500,17910622450,-4728513800
2025-11-10,006280,3627109850,172179050,-3830663000
2025-11-10,006400,-394718500,-931932500,2035031000
2025-11-10,006800,-23506524800,15998791050,7408725450
2025-11-10,007070,1768562585,2179339865,-3954933250
2025-11-10,008770,819060925,498978600,-1392632175
2025-11-10,008930,682221250,534469675,-1219341625
2025-11-10,009150,2543168000,-5454115250,2770079000
2025-11-10,009830,525220775,-4086704125,3359484325
2025-11-10,010130,2745128000,-2208107000,-742729000
2025-11-10,010140,-28946880500,6141689900,21844525850
2025-11-10,010950,-5118213550,17722281250,-12893684300
2025-11-10,011070,-7939818250,4580457750,4072903500
2025-11-10,011170,4991794150,-300641200,-5051466450
2025-11-10,011200,1189928220,2704023075,-3931463780
2025-11-10,012330,22354377750,2045406250,-24296262500
2025-11-10,012450,-1297984500,28571855500,-29665460500
2025-11-10,015760,22473130325,27417837175,-49548052350
2025-11-10,017670,18840536300,4374091400,-23245689200
2025-11-10,018260,2291957800,6077528600,-8630751250
2025-11-10,021240,-10447535000,11451668050,-1066587350
2025-11-10,024110,1615812275,314966925,-2001516325
2025-11-10,028260,-16026119750,27122254750,-10895662000
2025-11-10,029780,1238407600,-722587350,-506210250
2025-11-10,030200,-149579225,832669050,-794478075
2025-11-10,032830,1242803550,16566667850,-17762067300
2025-11-10,033780,10890862300,2475377600,-13326802700
2025-11-10,034730,11414126000,31022066750,-41559628500
2025-11-10,035420,-46663883250,-2484541750,51655101000
2025-11-10,035720,-62495964500,-1245814300,61552924950
2025-11-10,036570,-7740248000,2935264750,4420237500
2025-11-10,042660,-37132922900,16225724750,19803865900
2025-11-10,047050,696796100,207330300,-323939400
2025-11-10,047810,-10432955850,12966382300,-2885331350
2025-11-10,051900,-1949830500,-844456000,2810664000
2025-11-10,051910,14130246750,7530648000,-21752896500
2025-11-10,052690,490974550,-1475453950,860401200
2025-11-10,055550,-25878780500,33067215600,9817546150
2025-11-10,058470,5112848850,-2776632750,-2316730900
2025-11-10,064350,-3682141750,6335649500,-3359396500
2025-11-10,066570,6875843150,5349258400,-11738644850
2025-11-10,068270,8405388650,4732880350,-13433082100
2025-11-10,069960,-2966094150,7363052200,-4362798050
2025-11-10,071050,-18214683000,6876940900,10175976100
2025-11-10,078930,5500333550,17378353900,-23386736500
2025-11-10,086790,-19144240100,36791427400,-18138265650
2025-11-10,088350,596913054,396454971,-1016673504
2025-11-10,090430,-3059386600,3051088900,149422100
2025-11-10,093370,-521488935,-1511409845,2031863180
2025-11-10,096770,-2752597000,6947401500,-4075285800
2025-11-10,097950,4048570000,-549810500,-3660213000
2025-11-10,105560,-63771522250,70450256800,-7904736050
2025-11-10,111770,89405850,658465700,-742423550
2025-11-10,120110,1219397375,516456400,-1755777125
2025-11-10,128940,-7077062500,9152490750,-2122254250
2025-11-10,138040,-7583583450,8212400550,-210137700
2025-11-10,139480,3910718850,379070400,-4339260600
2025-11-10,161390,37568232750,4590738950,-40619611750
2025-11-10,185750,20546250,97699450,-124885700
2025-11-10,214370,336288050,130721300,-3693662550
2025-11-10,241560,-462411100,212594550,235935050
2025-11-10,251270,3822832600,747819450,-4682827150
2025-11-10,259960,7049034000,-4429888500,-2598283500
2025-11-10,267250,-3714800500,16404746250,-12778712750
2025-11-10,267260,5953190500,2132752000,-9174364000
2025-11-10,271560,491684500,557697200,-1056414800
2025-11-10,272210,-4624794050,524575350,3950600200
2025-11-10,316140,2008345050,4345864575,-6107861675
2025-11-10,323410,-3000871075,-970327225,3844494975
2025-11-10,326030,6148991650,2290486200,-8479366450
2025-11-10,329180,-19850280500,4571834500,12825773500
2025-11-10,347860,-68959922,0,68842582
