날짜,종목코드,종목명,종가,거래량,시가총액,PER,PBR,상장폐지일,사유
2020-03-06,001529,동양3우B,28450,9304,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-09,001529,동양3우B,27200,5507,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-10,001529,동양3우B,26900,4807,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-11,001529,동양3우B,26000,2431,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-12,001529,동양3우B,25050,1797,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-13,001529,동양3우B,23450,1809,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-16,001529,동양3우B,22350,1927,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-17,001529,동양3우B,22350,1652,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-18,001529,동양3우B,22400,984,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-19,001529,동양3우B,20000,1068,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-20,001529,동양3우B,20100,268,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-23,001529,동양3우B,19450,3391,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-24,001529,동양3우B,20800,558,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-25,001529,동양3우B,21200,661,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-26,001529,동양3우B,22250,1179,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-27,001529,동양3우B,24900,954,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-30,001529,동양3우B,25350,159,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-03-31,001529,동양3우B,25000,958,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-01,001529,동양3우B,26700,327,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-02,001529,동양3우B,26400,39,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-03,001529,동양3우B,26300,617,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-06,001529,동양3우B,25800,909,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-07,001529,동양3우B,26300,1674,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-08,001529,동양3우B,26350,1902,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-09,001529,동양3우B,26850,328,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-10,001529,동양3우B,26850,867,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-13,001529,동양3우B,27000,356,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-14,001529,동양3우B,27800,193,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-16,001529,동양3우B,27000,865,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-17,001529,동양3우B,27050,1038,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-20,001529,동양3우B,27400,307,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-21,001529,동양3우B,27600,1401,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-22,001529,동양3우B,28100,83,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-23,001529,동양3우B,27800,522,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-24,001529,동양3우B,27800,182,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-27,001529,동양3우B,28000,649,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-28,001529,동양3우B,28750,600,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-04-29,001529,동양3우B,29300,78,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-04,001529,동양3우B,27750,1022,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-06,001529,동양3우B,28100,105,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-07,001529,동양3우B,29800,178,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-08,001529,동양3우B,29900,30,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-11,001529,동양3우B,29000,168,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-12,001529,동양3우B,29000,32,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-13,001529,동양3우B,28750,5,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-14,001529,동양3우B,28400,1782,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-15,001529,동양3우B,29000,1542,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-18,001529,동양3우B,29450,1701,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-19,001529,동양3우B,29000,664,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-20,001529,동양3우B,29700,645,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-21,001529,동양3우B,30050,149,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-22,001529,동양3우B,30550,39,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-25,001529,동양3우B,30100,57,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-26,001529,동양3우B,30400,518,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-27,001529,동양3우B,31000,152,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-28,001529,동양3우B,31150,4,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-05-29,001529,동양3우B,30000,2322,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-01,001529,동양3우B,30200,209,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-02,001529,동양3우B,30050,94,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-03,001529,동양3우B,33600,375,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-04,001529,동양3우B,32050,1320,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-05,001529,동양3우B,30900,507,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-08,001529,동양3우B,31050,1237,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-09,001529,동양3우B,31300,18975,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-10,001529,동양3우B,30900,6473,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-11,001529,동양3우B,38950,58985,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-12,001529,동양3우B,34050,34585,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-15,001529,동양3우B,29100,18107,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-16,001529,동양3우B,30050,8578,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-17,001529,동양3우B,31300,7364,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-18,001529,동양3우B,31500,11295,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-19,001529,동양3우B,29650,7080,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-22,001529,동양3우B,29700,1413,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-23,001529,동양3우B,29300,566,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-24,001529,동양3우B,31050,3802,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-25,001529,동양3우B,30450,2426,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-26,001529,동양3우B,30750,1273,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-29,001529,동양3우B,30800,835,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-06-30,001529,동양3우B,31050,1898,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-01,001529,동양3우B,30950,1285,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-02,001529,동양3우B,30500,1222,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-03,001529,동양3우B,30350,1289,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-06,001529,동양3우B,30400,1288,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-07,001529,동양3우B,30100,1072,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-08,001529,동양3우B,31350,1416,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-09,001529,동양3우B,30650,911,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-10,001529,동양3우B,29250,1919,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-13,001529,동양3우B,29250,270,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-14,001529,동양3우B,26350,13424,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-15,001529,동양3우B,26300,2387,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-16,001529,동양3우B,25950,592,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-17,001529,동양3우B,26400,792,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-20,001529,동양3우B,26100,1739,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-21,001529,동양3우B,26600,3400,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-22,001529,동양3우B,26700,644,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-23,001529,동양3우B,27250,1305,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-24,001529,동양3우B,28500,31769,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-27,001529,동양3우B,27450,7197,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-28,001529,동양3우B,28400,15167,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-29,001529,동양3우B,27900,9317,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-30,001529,동양3우B,28950,2737,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-07-31,001529,동양3우B,28950,1818,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-03,001529,동양3우B,28150,1487,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-04,001529,동양3우B,28200,2298,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-05,001529,동양3우B,28200,1981,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-06,001529,동양3우B,28300,551,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-07,001529,동양3우B,28050,918,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-10,001529,동양3우B,28300,694,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-11,001529,동양3우B,28550,375,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-12,001529,동양3우B,29100,3014,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-13,001529,동양3우B,29200,1426,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-14,001529,동양3우B,30450,2698,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-18,001529,동양3우B,28500,1847,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-19,001529,동양3우B,28300,561,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-20,001529,동양3우B,28000,1961,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-21,001529,동양3우B,28900,1397,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-24,001529,동양3우B,28050,700,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-25,001529,동양3우B,28150,852,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-26,001529,동양3우B,28750,1204,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-27,001529,동양3우B,29450,634,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-28,001529,동양3우B,29400,173,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-08-31,001529,동양3우B,29500,446,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-01,001529,동양3우B,29300,631,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-02,001529,동양3우B,29200,219,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-03,001529,동양3우B,28750,450,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-04,001529,동양3우B,28300,664,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-07,001529,동양3우B,28950,578,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-08,001529,동양3우B,28650,486,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-09,001529,동양3우B,28850,203,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-10,001529,동양3우B,28850,406,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-11,001529,동양3우B,29500,5857,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-14,001529,동양3우B,38350,23777,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-15,001529,동양3우B,31150,49294,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-16,001529,동양3우B,31950,17937,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-17,001529,동양3우B,31000,5955,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-18,001529,동양3우B,30300,8626,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-21,001529,동양3우B,31350,34865,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-22,001529,동양3우B,29650,9496,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-23,001529,동양3우B,29000,8539,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-24,001529,동양3우B,28400,2176,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-25,001529,동양3우B,28550,683,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-28,001529,동양3우B,28650,615,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-09-29,001529,동양3우B,28600,5507,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-05,001529,동양3우B,28650,4159,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-06,001529,동양3우B,28500,758,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-07,001529,동양3우B,28650,1035,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-08,001529,동양3우B,28650,125,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-12,001529,동양3우B,28900,293,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-13,001529,동양3우B,28550,1989,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-14,001529,동양3우B,29100,1600,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-15,001529,동양3우B,30200,1633,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-16,001529,동양3우B,30000,1304,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-19,001529,동양3우B,30050,1506,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-20,001529,동양3우B,30350,925,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-21,001529,동양3우B,31700,969,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-22,001529,동양3우B,31600,18995,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-23,001529,동양3우B,30950,4937,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-26,001529,동양3우B,29050,2351,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-27,001529,동양3우B,28650,17988,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-28,001529,동양3우B,29550,157,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-10-29,001529,동양3우B,29400,441,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
